State,County,Trump Percent, Harris Percent
Alabama,Autauga,72.4,26.3
Alabama,Baldwin,78.4,20.4
Alabama,Barbour,56.9,42.2
Alabama,Bibb,81.8,17.5
Alabama,Blount,90,9.1
Alabama,Bullock,26.8,72.6
Alabama,Butler,61,38.3
Alabama,Calhoun,71.8,27.1
Alabama,Chambers,61.2,37.9
Alabama,Cherokee,87.3,11.9
Alabama,Chilton,85.6,13.7
Alabama,Choctaw,61.6,37.8
Alabama,Clarke,58.2,41.2
Alabama,Clay,84.7,14.7
Alabama,Cleburne,91.3,7.9
Alabama,Coffee,78.4,20.6
Alabama,Colbert,72.6,26.3
Alabama,Conecuh,56.6,42.6
Alabama,Coosa,71.3,28.1
Alabama,Covington,85.9,13.5
Alabama,Crenshaw,77.1,22.5
Alabama,Cullman,89.7,9.4
Alabama,Dale,75.6,23.4
Alabama,Dallas,33.4,65.8
Alabama,DeKalb,86.4,12.7
Alabama,Elmore,75.4,23.5
Alabama,Escambia,72.8,26.5
Alabama,Etowah,77.3,21.7
Alabama,Fayette,85.5,13.6
Alabama,Franklin,86.1,13
Alabama,Geneva,88.1,11.2
Alabama,Greene,21.9,77.6
Alabama,Hale,46.1,53
Alabama,Henry,75,24.3
Alabama,Houston,73.2,25.6
Alabama,Jackson,85.2,13.9
Alabama,Jefferson,43.9,54.3
Alabama,Lamar,87.6,11.7
Alabama,Lauderdale,75,23.7
Alabama,Lawrence,80.8,18.5
Alabama,Lee,62.9,35.3
Alabama,Limestone,71,27.3
Alabama,Lowndes,31.1,68.4
Alabama,Macon,21.5,77.7
Alabama,Madison,53.4,44.4
Alabama,Marengo,51.6,47.8
Alabama,Marion,90.4,8.8
Alabama,Marshall,85.3,13.7
Alabama,Mobile,57.5,41.1
Alabama,Monroe,61.2,38.1
Alabama,Montgomery,33.9,64.5
Alabama,Morgan,75.5,23.1
Alabama,Perry,28.4,71.1
Alabama,Pickens,61.3,38
Alabama,Pike,62.1,37
Alabama,Randolph,82.1,17.3
Alabama,Russell,48.6,50.3
Alabama,Shelby,69.5,28.8
Alabama,St. Clair,81.6,17.6
Alabama,Sumter,29.1,70.2
Alabama,Talladega,66.3,33
Alabama,Tallapoosa,74.3,24.8
Alabama,Tuscaloosa,59.5,39.2
Alabama,Walker,85.5,13.8
Alabama,Washington,77.4,22.1
Alabama,Wilcox,34,65.5
Alabama,Winston,91.4,7.9
Alaska,ED01 Southeast Panhandle,56.7,39.2
Alaska,ED02 Central/North Panhandle,47.5,47.7
Alaska,ED03 Northeast Panhandle,40.5,55.2
Alaska,ED04 Greater Juneau,29.1,66.4
Alaska,ED05 Kodiak/Pr.William Sound,53.9,41.8
Alaska,ED06 South Kenai Peninsula,55.3,40.3
Alaska,ED07 Central Kenai Peninsula,70.5,26.2
Alaska,ED08 North/East Kenai Penin.,73.5,23.9
Alaska,ED09 Far South Anch Borough,47.9,48.9
Alaska,ED10 S-Central Anch Suburbs,50.2,46.1
Alaska,ED11 SE Anchorage Suburbs,50.1,46.6
Alaska,ED12 S-Central Anch Suburbs,48,48.7
Alaska,ED13 Central Anch Suburbs,48,48.1
Alaska,ED14 Midtown Anchorage,37.5,58.4
Alaska,ED15 SW Anchorage Suburbs,50.1,46.4
Alaska,ED16 West Anchorage Suburbs,40.8,55.1
Alaska,ED17 Downtown Anchorage,31.3,64.7
Alaska,ED18 NE Anchorage City,56,39.9
Alaska,ED19 North Anchorage City,39.7,55.8
Alaska,ED20 E-Central Anch City,41.9,53.9
Alaska,ED21 East Anchorage CIty,44.7,51.6
Alaska,ED22 NE Anchorage City,48,48.3
Alaska,ED23 North Anchorage Borough,57.5,38.2
Alaska,ED24 FarNorth Anchorage Boro,64.3,31.8
Alaska,ED25 Mat-Su - Palmer Area,65.9,30.4
Alaska,ED26 Mat-Su Valley South,75.6,21.3
Alaska,ED27 Mat-Su - Wasilla,76.6,20.4
Alaska,ED28 Mat-Su - East Wasilla,72.2,24
Alaska,ED29 Mat-Su Valley East,70.6,25.8
Alaska,ED30 Mat-Su - Parks Highway,70.8,26.4
Alaska,ED31 Downtown Fairbanks,49.6,46.2
Alaska,ED32 East Fairbanks,63.8,32.1
Alaska,ED33 North Pole Area,73.9,22.7
Alaska,ED34 E. Fairbanks Outskirts,58.3,37.5
Alaska,ED35 W. Fairbanks Outskirts,45.2,50.2
Alaska,ED36 Interior Alaska,58.8,36.8
Alaska,ED37 Bristol Bay/Aleutians,50.3,44.5
Alaska,ED38 Bering Coast,37,50.6
Alaska,ED39 Bering Straits,39.7,51.7
Alaska,ED40 Arctic,50.2,42.2
Arizona,Apache,40,58.9
Arizona,Cochise,61,37.8
Arizona,Coconino,39.3,59.2
Arizona,Gila,68.4,30.8
Arizona,Graham,73.6,25.5
Arizona,Greenlee,69.8,28.8
Arizona,La Paz,71.7,27.6
Arizona,Maricopa,51.2,47.7
Arizona,Mohave,77.6,21.8
Arizona,Navajo,58.1,40.9
Arizona,Pima,41.8,57
Arizona,Pinal,60.6,38.5
Arizona,Santa Cruz,40.3,58.9
Arizona,Yavapai,66.5,32.6
Arizona,Yuma,59.7,39.3
Arkansas,Arkansas County,71.2,27.1
Arkansas,Ashley,73.2,25.2
Arkansas,Baxter,77.6,20.7
Arkansas,Benton,62.1,35.2
Arkansas,Boone,81.6,16.7
Arkansas,Bradley,69,29.9
Arkansas,Calhoun,80,18.1
Arkansas,Carroll,64.7,33
Arkansas,Chicot,47.5,51.5
Arkansas,Clark,59.1,38.6
Arkansas,Clay,79.9,18.3
Arkansas,Cleburne,83.2,15.2
Arkansas,Cleveland,83.1,15.5
Arkansas,Columbia,67.6,31.1
Arkansas,Conway,69,28.7
Arkansas,Craighead,67.5,30.1
Arkansas,Crawford,78.1,19.9
Arkansas,Crittenden,47.9,50.1
Arkansas,Cross,72.7,25.1
Arkansas,Dallas,63.8,34.3
Arkansas,Desha,51.5,46.7
Arkansas,Drew,66,32.2
Arkansas,Faulkner,64.9,32.6
Arkansas,Franklin,80.1,17.7
Arkansas,Fulton,80.1,18
Arkansas,Garland,67,30.7
Arkansas,Grant,83.6,14.8
Arkansas,Greene,79.8,18.6
Arkansas,Hempstead,68.9,29.2
Arkansas,Hot Spring,75.1,22.9
Arkansas,Howard,72.6,25.9
Arkansas,Independence,78.7,19.2
Arkansas,Izard,81.9,16
Arkansas,Jackson,73.5,24.8
Arkansas,Jefferson,39.2,59.2
Arkansas,Johnson,74.7,23.3
Arkansas,Lafayette,68.3,30
Arkansas,Lawrence,81,17
Arkansas,Lee,46.9,50.4
Arkansas,Lincoln,74.2,24.1
Arkansas,Little River,76.4,22.1
Arkansas,Logan,80,17.8
Arkansas,Lonoke,75.8,22.2
Arkansas,Madison,78.5,19.9
Arkansas,Marion,79.4,19.1
Arkansas,Miller,74.9,23.8
Arkansas,Mississippi,65,33.3
Arkansas,Monroe,56.9,41.2
Arkansas,Montgomery,80.6,17.4
Arkansas,Nevada,68.9,29.2
Arkansas,Newton,81.2,17.1
Arkansas,Ouachita,58.6,39.6
Arkansas,Perry,77.6,20.1
Arkansas,Phillips,42.5,55.8
Arkansas,Pike,86,12.8
Arkansas,Poinsett,81,17.4
Arkansas,Polk,84.3,13.8
Arkansas,Pope,74.9,22.7
Arkansas,Prairie,82.1,16.4
Arkansas,Pulaski,37.7,59.8
Arkansas,Randolph,80.9,17.1
Arkansas,Saline,69,28.8
Arkansas,Scott,86.1,12.6
Arkansas,Searcy,85.4,13.2
Arkansas,Sebastian,67.6,30
Arkansas,Sevier,80,18.3
Arkansas,Sharp,80.4,17.7
Arkansas,St. Francis,48.7,49.4
Arkansas,Stone,79.7,18.1
Arkansas,Union,66,32.5
Arkansas,Van Buren,79,18.9
Arkansas,Washington,51.7,45.1
Arkansas,White,79.5,18.3
Arkansas,Woodruff,65.3,32.8
Arkansas,Yell,79.5,18.7
California,Alameda,21,74.6
California,Alpine,32.9,64.9
California,Amador,62.6,34.7
California,Butte,49.9,46.8
California,Calaveras,62.8,34.7
California,Colusa,62.9,34.6
California,Contra Costa,29.4,67.3
California,Del Norte,56.8,40.4
California,El Dorado,54.6,42.6
California,Fresno,51,46.5
California,Glenn,66.1,31.2
California,Humboldt,33.5,62
California,Imperial,47.8,49.5
California,Inyo,49.9,46.9
California,Kern,59.3,38.2
California,Kings,60.4,37.4
California,Lake,48.5,48.5
California,Lassen,75.7,21.9
California,Los Angeles,31.9,64.8
California,Madera,59.2,38.4
California,Marin,16.7,80.6
California,Mariposa,59.2,38.1
California,Mendocino,34.5,61.3
California,Merced,50.8,46.6
California,Modoc,71.9,25
California,Mono,37.8,58.1
California,Monterey,33.6,63.4
California,Napa,31.1,65.9
California,Nevada,42.1,54.4
California,Orange,47.1,49.7
California,Placer,52.8,44.3
California,Plumas,56.9,39.9
California,Riverside,49.3,48
California,Sacramento,38.3,58.2
California,San Benito,42.3,54.9
California,San Bernardino,49.7,47.5
California,San Diego,40.1,56.9
California,San Francisco,15.5,80.3
California,San Joaquin,48.9,48
California,San Luis Obispo,43.1,53.9
California,San Mateo,23.2,73.5
California,Santa Barbara,35.1,61.8
California,Santa Clara,28.1,68.1
California,Santa Cruz,20.9,75.2
California,Shasta,66.9,30.6
California,Sierra,60.8,36.5
California,Siskiyou,58,38.8
California,Solano,37.1,60
California,Sonoma,25.2,71.5
California,Stanislaus,54.2,43.2
California,Sutter,64.5,33.1
California,Tehama,69.7,28
California,Trinity,52.8,43.4
California,Tulare,59.2,38.5
California,Tuolumne,59.7,37.9
California,Ventura,41,56.1
California,Yolo,30.1,66.3
California,Yuba,61.5,35.7
Colorado,Adams,44.2,53.2
Colorado,Alamosa,54,43.1
Colorado,Arapahoe,38.5,58.6
Colorado,Archuleta,55.8,41.7
Colorado,Baca,84.1,13.7
Colorado,Bent,68.3,29.5
Colorado,Boulder,20.8,76.5
Colorado,Broomfield,34.3,62.9
Colorado,Chaffee,41.9,55.4
Colorado,Cheyenne,88.2,10.2
Colorado,Clear Creek,40.2,56.8
Colorado,Conejos,57.5,39.6
Colorado,Costilla,40.9,55.5
Colorado,Crowley,72.2,24.7
Colorado,Custer,66.8,30.7
Colorado,Delta,66.5,31
Colorado,Denver,20.6,76.7
Colorado,Dolores,75.8,22.9
Colorado,Douglas,52.3,45.3
Colorado,Eagle,36.5,61
Colorado,El Paso,53.6,43.7
Colorado,Elbert,74.5,23.4
Colorado,Fremont,68,29.6
Colorado,Garfield,47.7,49.8
Colorado,Gilpin,41.9,54.6
Colorado,Grand,48.8,48
Colorado,Gunnison,33.7,63
Colorado,Hinsdale,54.8,42.4
Colorado,Huerfano,52.9,44.3
Colorado,Jackson,76,20.7
Colorado,Jefferson,38.9,58.3
Colorado,Kiowa,86.2,11.8
Colorado,Kit Carson,83.4,15
Colorado,La Plata,39.3,57.9
Colorado,Lake,39.8,56.2
Colorado,Larimer,39.8,57.4
Colorado,Las Animas,55.5,42
Colorado,Lincoln,81.3,16.8
Colorado,Logan,77.3,20.6
Colorado,Mesa,61,36.7
Colorado,Mineral,55.4,42.1
Colorado,Moffat,80.3,17.5
Colorado,Montezuma,59.3,38.3
Colorado,Montrose,65.2,32.6
Colorado,Morgan,73,24.5
Colorado,Otero,61.8,35.5
Colorado,Ouray,38.4,59.6
Colorado,Park,56.7,40.2
Colorado,Phillips,80.2,17.5
Colorado,Pitkin,26.8,71
Colorado,Prowers,74.5,23.9
Colorado,Pueblo,51.3,46.2
Colorado,Rio Blanco,81,17.3
Colorado,Rio Grande,60.4,37.2
Colorado,Routt,34.7,62.5
Colorado,Saguache,46.4,50.1
Colorado,San Juan,32,63.9
Colorado,San Miguel,24,73.5
Colorado,Sedgwick,77.2,20.8
Colorado,Summit,29.9,67.1
Colorado,Teller,66.5,31
Colorado,Washington,86.8,11.7
Colorado,Weld,59.2,38.2
Colorado,Yuma,81.6,16.3
Connecticut,Andover,49.4,49.3
Connecticut,Ansonia,49.1,49.4
Connecticut,Ashford,46.7,51.5
Connecticut,Avon,37.7,60.4
Connecticut,Barkhamsted,51.4,46.8
Connecticut,Beacon Falls,57.7,40.8
Connecticut,Berlin,53.7,44.6
Connecticut,Bethany,47.5,50.3
Connecticut,Bethel,44.6,53.8
Connecticut,Bethlehem,67.4,31.7
Connecticut,Bloomfield,15.2,83.8
Connecticut,Bolton,46,52
Connecticut,Bozrah,55.5,42.9
Connecticut,Branford,41.6,56.8
Connecticut,Bridgeport,26.1,72.7
Connecticut,Bridgewater,46.6,51.7
Connecticut,Bristol,49.5,49.2
Connecticut,Brookfield,51.2,47.2
Connecticut,Brooklyn,55.6,42.9
Connecticut,Burlington,50.4,48
Connecticut,Canaan,30.2,68.8
Connecticut,Canterbury,61.4,36.7
Connecticut,Canton,40.4,57.7
Connecticut,Chaplin,55.6,42.8
Connecticut,Cheshire,43.5,54.5
Connecticut,Chester,33.6,64.6
Connecticut,Clinton,44.4,54
Connecticut,Colchester,45.6,52.6
Connecticut,Colebrook,56.8,41.8
Connecticut,Columbia,47.6,50.7
Connecticut,Cornwall,27.1,70.8
Connecticut,Coventry,48.3,50
Connecticut,Cromwell,44.1,53.6
Connecticut,Danbury,45.5,53.1
Connecticut,Darien,39.7,58.6
Connecticut,Deep River,38.1,60.3
Connecticut,Derby,50.8,48
Connecticut,Durham,50.6,47.1
Connecticut,East Granby,45.6,52.3
Connecticut,East Haddam,48.1,50.2
Connecticut,East Hampton,48.8,49.5
Connecticut,East Hartford,30.4,68.4
Connecticut,East Haven,55.3,43.7
Connecticut,East Lyme,36.7,61.7
Connecticut,East Windsor,48,50.8
Connecticut,Eastford,56.1,41.7
Connecticut,Easton,43.9,53.9
Connecticut,Ellington,48.9,49.6
Connecticut,Enfield,47.8,50.7
Connecticut,Essex,34.3,63.9
Connecticut,Fairfield,36.5,61.7
Connecticut,Farmington,39.2,58.7
Connecticut,Franklin,36.8,61.3
Connecticut,Goshen,55,43.4
Connecticut,Granby,42.4,55.8
Connecticut,Greenwich,41.3,57.3
Connecticut,Griswold,58.7,39.9
Connecticut,Groton,37.2,60.8
Connecticut,Guilford,34.1,64.4
Connecticut,Haddam,51.5,47
Connecticut,Hamden,25.5,72.9
Connecticut,Hampton,50.5,48.4
Connecticut,Hartford,17.1,81.8
Connecticut,Hartland,65.5,32.9
Connecticut,Harwinton,61.2,37.6
Connecticut,Hebron,45.5,52.9
Connecticut,Kent,31.5,66.5
Connecticut,Killingly,59.1,39.4
Connecticut,Killingworth,46.8,51.5
Connecticut,Lebanon,53.4,45
Connecticut,Ledyard,44.5,53.4
Connecticut,Lisbon,54.6,43.3
Connecticut,Litchfield,48.2,50.3
Connecticut,Lyme,32.5,65.3
Connecticut,Madison,37.1,61.4
Connecticut,Manchester,33,64.9
Connecticut,Mansfield,24.6,73.3
Connecticut,Marlborough,45.5,52.9
Connecticut,Meriden,42.6,56
Connecticut,Middlebury,55.2,43.2
Connecticut,Middlefield,48.4,49.8
Connecticut,Middletown,34.6,63.5
Connecticut,Milford,46.7,47.3
Connecticut,Monroe,51.9,46.5
Connecticut,Montville,49.7,48.7
Connecticut,Morris,57.5,40.5
Connecticut,Naugatuck,54.2,44.4
Connecticut,New Britain,37.3,60.8
Connecticut,New Canaan,42.2,55.8
Connecticut,New Fairfield,54.4,44.3
Connecticut,New Hartford,52.3,46
Connecticut,New Haven,17.4,80.4
Connecticut,New London,27.4,70.6
Connecticut,New Milford,52.9,45.7
Connecticut,Newington,43.2,55
Connecticut,Newtown,44.1,53.9
Connecticut,Norfolk,36.2,61.9
Connecticut,North Branford,58.1,40.7
Connecticut,North Canaan,51.6,47.5
Connecticut,North Haven,53.2,45.5
Connecticut,North Stonington,50.5,47.5
Connecticut,Norwalk,35,63.6
Connecticut,Norwich,40.6,57.8
Connecticut,Old Lyme,39.9,58.3
Connecticut,Old Saybrook,40.9,58.1
Connecticut,Orange,48.7,49.4
Connecticut,Oxford,60.1,38.7
Connecticut,Plainfield,60.7,38
Connecticut,Plainville,51.9,46.7
Connecticut,Plymouth,61.9,36.4
Connecticut,Pomfret,45.2,53.5
Connecticut,Portland,46,52.3
Connecticut,Preston,55.7,42.4
Connecticut,Prospect,64.7,34.2
Connecticut,Putnam,53.6,44.9
Connecticut,Redding,34.3,63.7
Connecticut,Ridgefield,35.7,62.7
Connecticut,Rocky Hill,45.8,52.6
Connecticut,Roxbury,42.2,56.2
Connecticut,Salem,50.6,47.5
Connecticut,Salisbury,20.8,77.2
Connecticut,Scotland,58.4,40
Connecticut,Seymour,58.1,40.3
Connecticut,Sharon,31,67.8
Connecticut,Shelton,55,43.6
Connecticut,Sherman,44.7,53.7
Connecticut,Simsbury,34.2,63.9
Connecticut,Somers,58.1,40.5
Connecticut,South Windsor,39,58.4
Connecticut,Southbury,48.8,49.6
Connecticut,Southington,52,46.5
Connecticut,Sprague,56.4,41.1
Connecticut,Stafford,56.9,41.6
Connecticut,Stamford,35.8,62.5
Connecticut,Sterling,69.4,29.1
Connecticut,Stonington,35.9,62.6
Connecticut,Stratford,41.3,57.6
Connecticut,Suffield,50.1,48.2
Connecticut,Thomaston,66.2,32.5
Connecticut,Thompson,62.3,36.5
Connecticut,Tolland,45.4,52.7
Connecticut,Torrington,56.3,42.2
Connecticut,Trumbull,46.8,51.4
Connecticut,Union,56,41.8
Connecticut,Vernon,40.1,58.1
Connecticut,Voluntown,60.3,37.3
Connecticut,Wallingford,47.2,51.2
Connecticut,Warren,48.3,50.7
Connecticut,Washington,34.9,63.8
Connecticut,Waterbury,44,54.8
Connecticut,Waterford,43.9,54.4
Connecticut,Watertown,64.4,34.2
Connecticut,West Hartford,24,74
Connecticut,West Haven,38.7,60
Connecticut,Westbrook,47.4,51.5
Connecticut,Weston,29,69.2
Connecticut,Westport,27.2,71.4
Connecticut,Wethersfield,41.5,56.6
Connecticut,Willington,50.9,46.8
Connecticut,Wilton,33.7,64.4
Connecticut,Winchester,55.5,42.7
Connecticut,Windham,39,58.8
Connecticut,Windsor,24.9,73.2
Connecticut,Windsor Locks,47.4,50.9
Connecticut,Wolcott,65.5,33
Connecticut,Woodbridge,33.2,64.8
Connecticut,Woodbury,50.8,47.9
Connecticut,Woodstock,51,47.4
Delaware,Kent,48.2,50.2
Delaware,New Castle,32.9,65.5
Delaware,Sussex,54.9,43.9
District-of-columbia,Ward 1,5.1,91.1
District-of-columbia,Ward 2,7.9,88.4
District-of-columbia,Ward 3,7.9,88.6
District-of-columbia,Ward 4,5.9,91.1
District-of-columbia,Ward 5,5.1,91.8
District-of-columbia,Ward 6,7.5,88.9
District-of-columbia,Ward 7,5.6,91.7
District-of-columbia,Ward 8,6.6,90.9
Florida,Alachua,38.8,59.7
Florida,Baker,86.3,13.2
Florida,Bay,73.1,25.8
Florida,Bradford,78.4,21.1
Florida,Brevard,59.9,39.1
Florida,Broward,41,58
Florida,Calhoun,83.5,15.9
Florida,Charlotte,66.7,32.7
Florida,Citrus,72.6,26.7
Florida,Clay,69.2,29.9
Florida,Collier,66.2,33.1
Florida,Columbia,74.7,24.6
Florida,DeSoto,71.2,28.2
Florida,Dixie,84.9,14.5
Florida,Duval,50.1,48.7
Florida,Escambia,59.2,39.7
Florida,Flagler,63.8,35.6
Florida,Franklin,71.5,27.7
Florida,Gadsden,34.3,64.9
Florida,Gilchrist,83.6,15.6
Florida,Glades,76.4,23.1
Florida,Gulf,76.9,22.7
Florida,Hamilton,69.1,30.1
Florida,Hardee,77.8,21.5
Florida,Hendry,68.7,30.4
Florida,Hernando,68.2,31.1
Florida,Highlands,70.1,29.3
Florida,Hillsborough,50.9,47.8
Florida,Holmes,89.9,9.7
Florida,Indian River,63.4,36
Florida,Jackson,72.7,26.7
Florida,Jefferson,58.9,40.3
Florida,Lafayette,87.8,11.7
Florida,Lake,62,37.3
Florida,Lee,63.9,35.5
Florida,Leon,38.5,60.3
Florida,Levy,74.8,24.6
Florida,Liberty,83,16.2
Florida,Madison,64.2,35.3
Florida,Manatee,61.4,37.9
Florida,Marion,65.5,33.8
Florida,Martin,65.2,34.1
Florida,Miami-Dade,55.4,43.9
Florida,Monroe,58.8,40.5
Florida,Nassau,73.1,26.1
Florida,Okaloosa,70.7,28.2
Florida,Okeechobee,76.7,22.9
Florida,Orange,42.5,56.1
Florida,Osceola,50.2,48.7
Florida,Palm Beach,49.2,50
Florida,Pasco,62.1,36.9
Florida,Pinellas,52.1,46.9
Florida,Polk,59.9,39.2
Florida,Putnam,73.6,25.8
Florida,Santa Rosa,75,24
Florida,Sarasota,58.7,40.5
Florida,Seminole,51.1,47.6
Florida,St. Johns,65.2,33.9
Florida,St. Lucie,54.2,45.1
Florida,Sumter,68.6,30.9
Florida,Suwannee,80.2,19.3
Florida,Taylor,79.6,19.9
Florida,Union,83.8,15.6
Florida,Volusia,60.4,38.7
Florida,Wakulla,71.7,27.4
Florida,Walton,78.6,20.7
Florida,Washington,82.4,17
Georgia,Appling,81.1,18.7
Georgia,Atkinson,76.9,22.9
Georgia,Bacon,86.5,13.3
Georgia,Baker,59.8,40
Georgia,Baldwin,50.9,48.7
Georgia,Banks,89,10.8
Georgia,Barrow,69.9,29.5
Georgia,Bartow,75.2,24.2
Georgia,Ben Hill,65.5,33.7
Georgia,Berrien,84.8,15
Georgia,Bibb,38.5,61
Georgia,Bleckley,77.5,22.1
Georgia,Brantley,91.1,8.7
Georgia,Brooks,63.1,36.4
Georgia,Bryan,67.9,31.6
Georgia,Bulloch,64.3,35.3
Georgia,Burke,54.4,45.1
Georgia,Butts,72.4,27.2
Georgia,Calhoun,43.8,56.1
Georgia,Camden,67.5,31.8
Georgia,Candler,73.7,26.2
Georgia,Carroll,70.3,29.1
Georgia,Catoosa,77.5,22
Georgia,Charlton,77.9,21.8
Georgia,Chatham,40.6,58.6
Georgia,Chattahoochee,57.9,41.5
Georgia,Chattooga,81.9,17.7
Georgia,Cherokee,69.1,30.1
Georgia,Clarke,30.3,68.6
Georgia,Clay,45.9,53.4
Georgia,Clayton,15.1,84.3
Georgia,Clinch,75.7,24.1
Georgia,Cobb,42,56.9
Georgia,Coffee,72.5,27.3
Georgia,Colquitt,75,24.8
Georgia,Columbia,62.4,36.8
Georgia,Cook,73,26.6
Georgia,Coweta,66.4,32.6
Georgia,Crawford,74.8,25
Georgia,Crisp,62.7,36.8
Georgia,Dade,83,16.4
Georgia,Dawson,82.4,17.1
Georgia,Decatur,61.8,37.9
Georgia,DeKalb,17.1,81.8
Georgia,Dodge,74.8,24.9
Georgia,Dooly,53.7,46
Georgia,Dougherty,29.2,70.2
Georgia,Douglas,33.9,65.4
Georgia,Early,55.7,44.2
Georgia,Echols,90.8,8.8
Georgia,Effingham,74.3,25.2
Georgia,Elbert,71.5,28.2
Georgia,Emanuel,71.9,27.8
Georgia,Evans,70.9,28.6
Georgia,Fannin,82.2,17.4
Georgia,Fayette,51.2,48
Georgia,Floyd,70.7,28.7
Georgia,Forsyth,66,32.9
Georgia,Franklin,86.2,13.6
Georgia,Fulton,27,71.9
Georgia,Gilmer,81,18.5
Georgia,Glascock,91.9,8
Georgia,Glynn,62.8,36.8
Georgia,Gordon,81.5,18
Georgia,Grady,68.9,30.7
Georgia,Greene,64.2,35.3
Georgia,Gwinnett,41.1,57.6
Georgia,Habersham,82,17.3
Georgia,Hall,71.6,27.8
Georgia,Hancock,32.2,67.5
Georgia,Haralson,87,12.6
Georgia,Harris,72.8,26.7
Georgia,Hart,77.2,22.4
Georgia,Heard,85.9,13.8
Georgia,Henry,34.9,64.5
Georgia,Houston,55.3,44.1
Georgia,Irwin,76.9,22.7
Georgia,Jackson,77.3,22.2
Georgia,Jasper,78.9,20.6
Georgia,Jeff Davis,84,15.7
Georgia,Jefferson,50.4,49.2
Georgia,Jenkins,65,34.6
Georgia,Johnson,73.1,26.7
Georgia,Jones,68.8,30.8
Georgia,Lamar,72.8,26.8
Georgia,Lanier,73,26.6
Georgia,Laurens,66.2,33.5
Georgia,Lee,71.6,28
Georgia,Liberty,41,58.4
Georgia,Lincoln,72.2,27.4
Georgia,Long,64.6,35.1
Georgia,Lowndes,58.8,40.8
Georgia,Lumpkin,80.4,18.8
Georgia,Macon,40.9,58.8
Georgia,Madison,77.1,22.4
Georgia,Marion,64.8,34.6
Georgia,McDuffie,62.3,37.4
Georgia,McIntosh,64.1,35.5
Georgia,Meriwether,62.4,37
Georgia,Miller,75.1,24.6
Georgia,Mitchell,58,41.7
Georgia,Monroe,73.2,26.5
Georgia,Montgomery,76.3,23.3
Georgia,Morgan,72.7,26.8
Georgia,Murray,85.7,14.1
Georgia,Muscogee,38,61.4
Georgia,Newton,42.2,57.3
Georgia,Oconee,67.5,31.6
Georgia,Oglethorpe,70.9,28.5
Georgia,Paulding,61.7,37.6
Georgia,Peach,52.8,46.8
Georgia,Pickens,82.6,16.8
Georgia,Pierce,88.7,11.2
Georgia,Pike,86.4,13.1
Georgia,Polk,80.1,19.6
Georgia,Pulaski,70,29.5
Georgia,Putnam,70.9,28.7
Georgia,Quitman,57.5,42.1
Georgia,Rabun,78.2,21.3
Georgia,Randolph,45.9,53.5
Georgia,Richmond,31.7,67.8
Georgia,Rockdale,25.9,73.4
Georgia,Schley,81.1,18.7
Georgia,Screven,62.5,37.3
Georgia,Seminole,70.2,29.7
Georgia,Spalding,57.9,41.3
Georgia,Stephens,81.2,18.4
Georgia,Stewart,41.8,58
Georgia,Sumter,48.7,50.9
Georgia,Talbot,43.9,55.9
Georgia,Taliaferro,42.4,57.4
Georgia,Tattnall,76.5,23.1
Georgia,Taylor,65.3,34.3
Georgia,Telfair,69.5,30.2
Georgia,Terrell,47.8,51.9
Georgia,Thomas,61.9,37.8
Georgia,Tift,67.7,32
Georgia,Toombs,75.2,24.5
Georgia,Towns,81,18.7
Georgia,Treutlen,72.1,27.7
Georgia,Troup,61.7,37.4
Georgia,Turner,64.1,35.6
Georgia,Twiggs,57.2,42.5
Georgia,Union,81,18.5
Georgia,Upson,69.7,30
Georgia,Walker,79.4,20.1
Georgia,Walton,72.6,26.7
Georgia,Ware,71.4,28.3
Georgia,Warren,47.5,52.2
Georgia,Washington,50.7,48.8
Georgia,Wayne,79.6,19.9
Georgia,Webster,59.1,40.7
Georgia,Wheeler,72.4,27.3
Georgia,White,84,15.5
Georgia,Whitfield,71.8,27.5
Georgia,Wilcox,74.5,25.3
Georgia,Wilkes,58.3,41.4
Georgia,Wilkinson,58.6,40.8
Georgia,Worth,75.1,24.7
Hawaii,Hawaii,34.7,63
Hawaii,Honolulu,38.3,59.9
Hawaii,Kauai,39.3,58.8
Hawaii,Maui,36,61.9
Idaho,Ada,53.8,43.4
Idaho,Adams,76,21.5
Idaho,Bannock,60.9,35.8
Idaho,Bear Lake,87.5,10.4
Idaho,Benewah,79.6,18.2
Idaho,Bingham,78.4,18.8
Idaho,Blaine,32.7,64.4
Idaho,Boise,75.9,21.7
Idaho,Bonner,71.9,25.7
Idaho,Bonneville,71,25.6
Idaho,Boundary,81.5,16.1
Idaho,Butte,84.9,12.4
Idaho,Camas,75.1,21
Idaho,Canyon,72,25.4
Idaho,Caribou,84.1,12.9
Idaho,Cassia,83.3,14.2
Idaho,Clark,84.1,15
Idaho,Clearwater,80.3,17.5
Idaho,Custer,75.4,22.1
Idaho,Elmore,73,24.5
Idaho,Franklin,87.4,9.8
Idaho,Fremont,83,14
Idaho,Gem,82,16
Idaho,Gooding,79,18.6
Idaho,Idaho County,82.6,14.8
Idaho,Jefferson,85.2,12
Idaho,Jerome,75.7,21.9
Idaho,Kootenai,74.8,22.9
Idaho,Latah,52.2,44.2
Idaho,Lemhi,76.2,21.3
Idaho,Lewis,81.5,16.5
Idaho,Lincoln,76.5,20.4
Idaho,Madison,80.2,15.9
Idaho,Minidoka,80.5,17.3
Idaho,Nez Perce,68.1,29.4
Idaho,Oneida,86.2,10.3
